cycle,set,way,pc_sig,recency,hits,prefetch,dirty,reused,access_type,hit
2165,21,0,1376,0,6,0,0,1,0,1
2165,14,0,1408,0,61,0,0,1,0,1
2166,22,0,1408,0,7,0,0,1,0,1
2167,14,0,1449,0,62,0,0,1,0,1
2168,22,0,1449,0,8,0,0,1,0,1
2168,20,0,1328,0,2,0,0,1,0,1
2168,2,0,1376,0,72,0,0,1,0,1
2169,37,0,1376,0,16,0,1,1,0,1
2169,14,0,1365,0,63,0,0,1,0,1
2169,2,0,1390,0,73,0,0,1,0,1
2170,21,0,1365,0,7,0,0,1,0,1
2170,22,0,1408,0,9,0,0,1,0,1
2170,38,0,1390,0,3,0,0,1,0,1
2170,2,0,1395,0,74,0,0,1,0,1
2171,48,0,1395,0,11,0,1,1,0,1
2171,14,0,1376,0,64,0,0,1,0,1
2171,2,0,1376,0,75,0,0,1,0,1
2172,21,0,1376,0,8,0,0,1,0,1
2172,22,0,1408,0,10,0,0,1,0,1
2172,37,0,1376,0,17,0,1,1,0,1
2172,2,0,1381,0,76,0,0,1,0,1
2173,47,0,1381,0,6,0,1,1,0,1
2173,14,0,1376,0,65,0,0,1,0,1
2173,2,0,1390,0,77,0,0,1,0,1
2174,21,0,1376,0,9,0,0,1,0,1
2174,22,0,1408,0,11,0,0,1,0,1
2174,38,0,1390,0,4,0,0,1,0,1
2174,2,0,1376,0,78,0,0,1,0,1
2175,37,0,1376,0,18,0,1,1,0,1
2175,14,0,1376,0,66,0,0,1,0,1
2175,2,0,1395,0,79,0,0,1,0,1
2176,21,0,1376,0,10,0,0,1,0,1
2176,22,0,1408,0,12,0,0,1,0,1
2176,48,0,1395,0,12,0,1,1,0,1
2176,2,0,1376,0,80,0,0,1,0,1
2177,37,0,1376,0,19,0,1,1,0,1
2177,14,0,1376,0,67,0,0,1,0,1
2177,2,0,1381,0,81,0,0,1,0,1
2178,21,0,1376,0,11,0,0,1,0,1
2178,22,0,1408,0,13,0,0,1,0,1
2178,48,0,1381,0,13,0,1,1,0,1
2178,2,0,1390,0,82,0,0,1,0,1
2179,37,0,1390,0,20,0,1,1,0,1
2179,14,0,1449,0,68,0,0,1,0,1
2180,22,0,1449,0,14,0,0,1,0,1
2180,23,0,1472,0,10,0,0,1,0,1
2181,14,0,1498,0,69,0,0,1,0,1
2182,23,0,1498,0,11,0,0,1,0,1
2182,14,0,1538,0,70,0,0,1,0,1
2182,2,0,1347,0,83,0,0,1,0,1
2183,24,0,1538,0,13,0,0,1,0,1
2183,37,0,1347,0,21,0,1,1,0,1
2183,14,0,1528,0,71,0,0,1,0,1
2183,2,0,1356,0,84,0,0,1,0,1
2184,23,0,1528,0,12,0,0,1,0,1
2184,48,0,1356,0,14,0,1,1,0,1
2184,14,0,1538,0,72,0,0,1,0,1
2184,2,0,1376,0,85,0,0,1,0,1
2185,24,0,1538,0,14,0,0,1,0,1
2185,37,0,1376,0,22,0,1,1,0,1
2185,14,0,1528,0,73,0,0,1,0,1
2185,2,0,1381,0,86,0,0,1,0,1
2186,23,0,1528,0,13,0,0,1,0,1
2186,47,0,1381,0,7,0,1,1,0,1
2186,14,0,1538,0,74,0,0,1,0,1
2186,2,0,1390,0,87,0,0,1,0,1
2187,24,0,1538,0,15,0,0,1,0,1
2187,38,0,1390,0,5,0,0,1,0,1
2187,14,0,1566,0,75,0,0,1,0,1
2187,2,0,1395,0,88,0,0,1,0,1
2188,24,0,1566,0,16,0,0,1,0,1
2188,48,0,1395,0,15,0,1,1,0,1
2188,14,0,1528,0,76,0,0,1,0,1
2188,2,0,1376,0,89,0,0,1,0,1
2189,23,0,1528,0,14,0,0,1,0,1
2189,37,0,1376,0,23,0,1,1,0,1
2189,14,0,1538,0,77,0,0,1,0,1
2189,2,0,1390,0,90,0,0,1,0,1
2190,24,0,1538,0,17,0,0,1,0,1
2190,38,0,1390,0,6,0,0,1,0,1
2190,14,0,1575,0,78,0,0,1,0,1
2190,2,0,1376,0,91,0,0,1,0,1
2191,24,0,1575,0,18,0,0,1,0,1
2191,37,0,1376,0,24,0,1,1,0,1
2191,14,0,1472,0,79,0,0,1,0,1
2191,2,0,1381,0,92,0,0,1,0,1
2192,23,0,1472,0,15,0,0,1,0,1
2192,47,0,1381,0,8,0,1,1,0,1
2192,14,0,1538,0,80,0,0,1,0,1
2192,2,0,1395,0,93,0,0,1,0,1
2193,24,0,1538,0,19,0,0,1,0,1
2193,48,0,1395,0,16,0,1,1,0,1
2193,2,0,1376,0,94,0,0,1,0,1
2194,37,0,1376,0,25,0,1,1,0,1
2194,14,0,1528,0,81,0,0,1,0,1
2195,23,0,1528,0,16,0,0,1,0,1
2195,24,0,1538,0,20,0,0,1,0,1
2196,14,0,1528,0,82,0,0,1,0,1
2197,23,0,1528,0,17,0,0,1,0,1
2197,24,0,1538,0,21,0,0,1,0,1
2198,14,0,1528,0,83,0,0,1,0,1
2198,2,0,1376,0,95,0,0,1,0,1
2199,23,0,1528,0,18,0,0,1,0,1
2199,24,0,1538,0,22,0,0,1,0,1
2199,37,0,1376,0,26,0,1,1,0,1
2199,2,0,1390,0,96,0,0,1,0,1
2200,38,0,1390,0,7,0,0,1,0,1
2200,2,0,1395,0,97,0,0,1,0,1
2201,48,0,1395,0,17,0,1,1,0,1
2201,2,0,1376,0,98,0,0,1,0,1
2202,37,0,1376,0,27,0,1,1,0,1
2202,2,0,1381,0,99,0,0,1,0,1
2203,47,0,1381,0,9,0,1,1,0,1
2203,2,0,1390,0,100,0,0,1,0,1
2204,38,0,1390,0,8,0,0,1,0,1
2204,2,0,1390,0,101,0,0,1,0,1
2205,37,0,1390,0,28,0,1,1,0,1
2205,2,0,1395,0,102,0,0,1,0,1
2206,48,0,1395,0,18,0,1,1,0,1
2206,2,0,1376,0,103,0,0,1,0,1
2207,37,0,1376,0,29,0,1,1,0,1
2207,2,0,1381,0,104,0,0,1,0,1
2208,47,0,1381,0,10,0,1,1,0,1
2208,2,0,1390,0,105,0,0,1,0,1
2209,37,0,1390,0,30,0,1,1,0,1
2327,1572,1,0,0,0,0,0,0,4,0
2328,548,1,0,0,0,0,0,0,4,0
2328,36,2,0,0,0,0,0,0,4,0
2330,125,0,708,0,0,0,0,0,0,0
2330,13,0,708,0,0,0,0,0,0,0
2334,1651,0,708,0,0,0,0,0,0,0
2335,627,0,708,0,0,0,0,0,0,0
2335,51,1,708,0,0,0,0,0,0,0
2529,39,0,848,0,0,0,0,0,0,0
2529,7,0,848,0,0,0,0,0,0,0
2532,64,0,848,0,0,0,0,0,0,0
2533,64,0,848,0,0,0,0,0,0,0
2533,0,4,848,0,0,0,0,0,0,0
2538,14,0,1572,0,84,0,0,1,0,1
2538,2,0,3763,0,106,0,0,1,0,1
2539,24,0,1572,0,23,0,0,1,0,1
2539,47,0,3763,0,11,0,1,1,3,1
2539,14,0,1472,0,85,0,0,1,0,1
2539,2,0,3773,0,107,0,0,1,0,1
2540,23,0,1472,0,19,0,0,1,0,1
2540,47,0,3773,0,12,0,1,1,3,1
2540,2,0,3783,0,108,0,0,1,0,1
2541,48,0,3783,0,19,0,1,1,3,1
2541,14,0,1509,0,86,0,0,1,0,1
2541,2,0,3793,0,109,0,0,1,0,1
2542,23,0,1509,0,20,0,0,1,0,1
2542,48,0,3793,0,20,0,1,1,3,1
2542,14,0,1538,0,87,0,0,1,0,1
2542,2,0,3803,0,110,0,0,1,0,1
2543,24,0,1538,0,24,0,0,1,0,1
2543,48,0,3803,0,21,0,1,1,3,1
2543,2,0,3410,0,111,0,0,1,0,1
2544,47,0,3410,0,13,0,1,1,3,1
2544,14,0,1528,0,88,0,0,1,0,1
2544,2,0,1176,0,112,0,0,1,0,1
2545,23,0,1528,0,21,0,0,1,0,1
2545,24,0,1538,0,25,0,0,1,0,1
2545,36,0,1176,0,12,0,1,1,3,1
2545,2,0,816,0,113,0,0,1,0,1
2546,36,0,816,0,13,0,1,1,3,1
2546,14,0,1528,0,89,0,0,1,0,1
2546,2,0,820,0,114,0,0,1,0,1
2547,23,0,1528,0,22,0,0,1,0,1
2547,24,0,1538,0,26,0,0,1,0,1
2547,36,0,820,0,14,0,1,1,3,1
2547,2,0,822,0,115,0,0,1,0,1
2548,36,0,822,0,15,0,1,1,3,1
2548,14,0,1572,0,90,0,0,1,0,1
2548,2,0,827,0,116,0,0,1,0,1
2549,24,0,1572,0,27,0,0,1,0,1
2549,35,0,827,0,3,0,1,1,3,1
2549,14,0,1472,0,91,0,0,1,0,1
2549,2,0,832,0,117,0,0,1,0,1
2550,23,0,1472,0,23,0,0,1,0,1
2550,35,0,832,0,4,0,1,1,3,1
2550,2,0,837,0,118,0,0,1,0,1
2551,35,0,837,0,5,0,1,1,3,1
2551,14,0,1538,0,92,0,0,1,0,1
2551,2,0,1395,0,119,0,0,1,0,1
2552,24,0,1538,0,28,0,0,1,0,1
2552,48,0,1395,0,22,0,1,1,0,1
2552,2,0,1484,0,120,0,0,1,0,1
2553,37,0,1484,0,31,0,1,1,0,1
2553,14,0,1528,0,93,0,0,1,0,1
2553,2,0,1078,0,121,0,0,1,0,1
2554,23,0,1528,0,24,0,0,1,0,1
2554,24,0,1538,0,29,0,0,1,0,1
2554,33,0,1078,0,1,0,0,1,3,1
2554,2,0,1078,0,122,0,0,1,0,1
2555,33,0,1078,0,2,0,1,1,3,1
2555,14,0,1528,0,94,0,0,1,0,1
2555,2,0,1533,0,123,0,0,1,0,1
2556,23,0,1528,0,25,0,0,1,0,1
2556,24,0,1538,0,30,0,0,1,0,1
2556,47,0,1533,0,14,0,1,1,0,1
2556,2,0,1078,0,124,0,0,1,0,1
2557,33,0,1078,0,3,0,1,1,3,1
2557,14,0,1575,0,95,0,0,1,0,1
2557,2,0,1078,0,125,0,0,1,0,1
2558,24,0,1575,0,31,0,0,1,0,1
2558,33,0,1078,0,4,0,1,1,3,1
2558,14,0,1472,0,96,0,0,1,0,1
2558,2,0,1078,0,126,0,0,1,0,1
2559,23,0,1472,0,26,0,0,1,0,1
2559,33,0,1078,0,5,0,1,1,3,1
2559,2,0,1542,0,127,0,0,1,0,1
2560,38,0,1542,0,9,0,0,1,0,1
2560,14,0,1515,0,97,0,0,1,0,1
2560,2,0,1078,0,128,0,0,1,0,1
2561,23,0,1515,0,27,0,0,1,0,1
2561,34,0,1078,0,2,0,0,1,3,1
2561,14,0,1538,0,98,0,0,1,0,1
2561,2,0,1078,0,129,0,0,1,0,1
2562,24,0,1538,0,32,0,0,1,0,1
2562,34,0,1078,0,3,0,1,1,3,1
2562,2,0,1542,0,130,0,0,1,0,1
2563,37,0,1542,0,32,0,1,1,0,1
2563,14,0,1528,0,99,0,0,1,0,1
2563,2,0,1078,0,131,0,0,1,0,1
2564,23,0,1528,0,28,0,0,1,0,1
2564,24,0,1538,0,33,0,0,1,0,1
2564,34,0,1078,0,4,0,1,1,3,1
2564,2,0,1078,0,132,0,0,1,0,1
2565,34,0,1078,0,5,0,1,1,3,1
2565,14,0,1575,0,100,0,0,1,0,1
2565,2,0,1078,0,133,0,0,1,0,1
2566,24,0,1575,0,34,0,0,1,0,1
2566,34,0,1078,0,6,0,1,1,3,1
2566,14,0,1472,0,101,0,0,1,0,1
2566,2,0,1547,0,134,0,0,1,0,1
2567,23,0,1472,0,29,0,0,1,0,1
2567,48,0,1547,0,23,0,1,1,0,1
2567,14,0,1538,0,102,0,0,1,0,1
2567,2,0,1533,0,135,0,0,1,0,1
2568,24,0,1538,0,35,0,0,1,0,1
2568,47,0,1533,0,15,0,1,1,0,1
2568,2,0,1528,0,136,0,0,1,0,1
2569,37,0,1528,0,33,0,1,1,0,1
2569,14,0,1563,0,103,0,0,1,0,1
2569,2,0,1144,0,137,0,0,1,0,1
2570,24,0,1563,0,36,0,0,1,0,1
2570,34,0,1144,0,7,0,1,1,3,1
2570,14,0,1528,0,104,0,0,1,0,1
2570,2,0,1161,0,138,0,0,1,0,1
2571,23,0,1528,0,30,0,0,1,0,1
2571,34,0,1161,0,8,0,1,1,3,1
2571,14,0,1538,0,105,0,0,1,0,1
2571,2,0,1547,0,139,0,0,1,0,1
2572,24,0,1538,0,37,0,0,1,0,1
2572,48,0,1547,0,24,0,1,1,0,1
2572,14,0,1575,0,106,0,0,1,0,1
2572,2,0,1533,0,140,0,0,1,0,1
2573,24,0,1575,0,38,0,0,1,0,1
2573,47,0,1533,0,16,0,1,1,0,1
2573,14,0,1472,0,107,0,0,1,0,1
2573,2,0,1542,0,141,0,0,1,0,1
2574,23,0,1472,0,31,0,0,1,0,1
2574,37,0,1542,0,34,0,1,1,0,1
2574,2,0,1492,0,142,0,0,1,0,1
2575,47,0,1492,0,17,0,1,1,0,1
2575,14,0,1518,0,108,0,0,1,0,1
2575,2,0,1528,0,143,0,0,1,0,1
2576,23,0,1518,0,32,0,0,1,0,1
2576,24,0,1538,0,39,0,0,1,0,1
2576,37,0,1528,0,35,0,1,1,0,1
2576,2,0,1533,0,144,0,0,1,0,1
2577,47,0,1533,0,18,0,1,1,0,1
2577,14,0,1563,0,109,0,0,1,0,1
2577,2,0,1542,0,145,0,0,1,0,1
2578,24,0,1563,0,40,0,0,1,0,1
2578,37,0,1542,0,36,0,1,1,0,1
2578,2,0,1547,0,146,0,0,1,0,1
2579,48,0,1547,0,25,0,1,1,0,1
2579,14,0,1472,0,110,0,0,1,0,1
2579,2,0,1528,0,147,0,0,1,0,1
2580,23,0,1472,0,33,0,0,1,0,1
2580,37,0,1528,0,37,0,1,1,0,1
2580,14,0,1538,0,111,0,0,1,0,1
2580,2,0,1533,0,148,0,0,1,0,1
2581,24,0,1538,0,41,0,0,1,0,1
2581,47,0,1533,0,19,0,1,1,0,1
2581,2,0,1547,0,149,0,0,1,0,1
2582,48,0,1547,0,26,0,1,1,0,1
2582,14,0,1566,0,112,0,0,1,0,1
2582,2,0,1528,0,150,0,0,1,0,1
2583,24,0,1566,0,42,0,0,1,0,1
2583,37,0,1528,0,38,0,1,1,0,1
2583,2,0,1437,0,151,0,0,1,0,1
2584,14,0,1472,0,113,0,0,1,0,1
2584,2,0,1533,0,152,0,0,1,0,1
2585,23,0,1472,0,34,0,0,1,0,1
2585,47,0,1533,0,20,0,1,1,0,1
2585,14,0,1664,0,114,0,0,1,0,1
2585,2,0,1547,0,153,0,0,1,0,1
2586,26,0,1664,0,1,0,0,1,0,1
2586,48,0,1547,0,27,0,1,1,0,1
2586,2,0,1568,0,154,0,0,1,0,1
2587,34,0,1568,0,9,0,1,1,0,1
2587,14,0,1692,0,115,0,0,1,0,1
2587,2,0,1528,0,155,0,0,1,0,1
2587,1590,0,1437,0,0,0,0,0,1,0
2588,566,0,1437,0,0,0,0,0,1,0
2588,26,0,1692,0,2,0,0,1,0,1
2588,27,0,1768,0,3,0,0,1,0,1
2588,54,0,1437,0,0,0,0,0,3,0
2588,37,0,1528,0,39,0,1,1,0,1
2588,2,0,1547,0,156,0,0,1,0,1
2589,48,0,1547,0,28,0,1,1,0,1
2589,0,0,848,0,1,0,0,1,0,1
2589,3,0,640,0,1,0,0,1,0,1
2589,2,0,1533,0,157,0,0,1,0,1
2590,13,1,848,0,1,0,0,1,0,1
2590,10,0,640,0,1,0,0,1,0,1
2590,47,0,1533,0,21,0,1,1,0,1
2590,2,0,1542,0,158,0,0,1,0,1
2591,37,0,1542,0,40,0,1,1,0,1
2591,3,0,708,0,2,0,0,1,0,1
2591,4,0,3758,0,1,0,0,1,0,1
2591,2,0,1547,0,159,0,0,1,0,1
2592,11,0,708,0,1,0,0,1,0,1
2592,58,0,3758,0,1,0,0,1,0,1
2592,48,0,1547,0,29,0,1,1,0,1
2592,2,0,1528,0,160,0,0,1,0,1
2593,37,0,1528,0,41,0,1,1,0,1
2593,4,0,3778,0,2,0,0,1,0,1
2593,14,0,1794,0,116,0,0,1,0,1
2593,2,0,1533,0,161,0,0,1,0,1
2594,59,0,3778,0,1,0,0,1,0,1
2594,47,0,1533,0,22,0,1,1,0,1
2594,2,0,1542,0,162,0,0,1,0,1
2595,37,0,1542,0,42,0,1,1,0,1
2595,14,0,1703,0,117,0,0,1,0,1
2595,2,0,1437,0,163,0,0,1,0,1
2596,26,0,1703,0,3,0,0,1,0,1
2596,27,0,1728,0,4,0,0,1,0,1
2596,54,0,1437,0,1,0,1,1,3,1
2596,2,0,1568,0,164,0,0,1,0,1
2597,34,0,1568,0,10,0,1,1,0,1
2597,15,0,1181,0,5,0,0,1,0,1
2597,2,0,1484,0,165,0,0,1,0,1
2597,1948,0,1794,0,0,0,0,0,0,0
2598,924,0,1794,0,0,0,0,0,0,0
2598,28,1,1794,0,0,0,0,0,0,0
2598,18,0,1181,0,2,0,0,1,0,1
2598,17,0,1104,0,2,0,0,1,0,1
2598,37,0,1484,0,43,0,1,1,0,1
2598,2,0,1492,0,166,0,0,1,0,1
2599,47,0,1492,0,23,0,1,1,0,1
2599,15,0,1126,0,6,0,0,1,0,1
2599,13,0,2560,0,38,0,0,1,0,1
2599,2,0,1528,0,167,0,0,1,0,1
2600,17,0,1126,0,3,0,0,1,0,1
2600,40,0,2560,0,1,0,0,1,0,1
2600,37,0,1528,0,44,0,1,1,0,1
2600,2,0,1533,0,168,0,0,1,0,1
2601,47,0,1533,0,24,0,1,1,0,1
2601,13,0,2800,0,39,0,0,1,0,1
2601,2,0,1542,0,169,0,0,1,0,1
2602,43,0,2800,0,4,0,0,1,0,1
2602,40,0,2574,0,2,0,0,1,0,1
2602,37,0,1542,0,45,0,1,1,0,1
2602,2,0,1547,0,170,0,0,1,0,1
2603,48,0,1547,0,30,0,1,1,0,1
2603,13,0,2624,0,40,0,0,1,0,1
2603,2,0,1533,0,171,0,0,1,0,1
2604,41,0,2624,0,1,0,0,1,0,1
2604,44,0,2841,0,2,0,0,1,0,1
2604,47,0,1533,0,25,0,1,1,0,1
2604,2,0,1542,0,172,0,0,1,0,1
2605,37,0,1542,0,46,0,1,1,0,1
2605,13,0,2697,0,41,0,0,1,0,1
2605,2,0,1568,0,173,0,0,1,0,1
2606,42,0,2697,0,2,0,0,1,0,1
2606,43,0,2755,0,5,0,0,1,0,1
2606,33,0,1568,0,6,0,1,1,0,1
2607,13,0,2736,0,42,0,0,1,0,1
2607,2,0,1528,0,174,0,0,1,0,1
2608,42,0,2736,0,3,0,0,1,0,1
2608,43,0,2755,0,6,0,0,1,0,1
2608,37,0,1528,0,47,0,1,1,0,1
2608,2,0,1437,0,175,0,0,1,0,1
2609,54,0,1437,0,2,0,1,1,3,1
2609,13,0,2736,0,43,0,0,1,0,1
2609,2,0,1533,0,176,0,0,1,0,1
2610,42,0,2736,0,4,0,0,1,0,1
2610,43,0,2755,0,7,0,0,1,0,1
2610,47,0,1533,0,26,0,1,1,0,1
2610,2,0,1542,0,177,0,0,1,0,1
2611,37,0,1542,0,48,0,1,1,0,1
2611,13,0,2736,0,44,0,0,1,0,1
2611,2,0,1533,0,178,0,0,1,0,1
2612,42,0,2736,0,5,0,0,1,0,1
2612,43,0,2755,0,8,0,0,1,0,1
2612,47,0,1533,0,27,0,1,1,0,1
2612,2,0,1542,0,179,0,0,1,0,1
2613,37,0,1542,0,49,0,1,1,0,1
2613,13,0,2781,0,45,0,0,1,0,1
2613,1,0,288,0,1,0,0,1,0,1
2613,2,0,1568,0,180,0,0,1,0,1
2614,43,0,2781,0,9,0,0,1,0,1
2614,4,0,288,0,1,0,0,1,0,1
2614,33,0,1568,0,7,0,1,1,0,1
2615,1,0,322,0,2,0,0,1,0,1
2615,2,0,1484,0,181,0,0,1,0,1
2616,5,0,322,0,1,0,0,1,0,1
2616,37,0,1484,0,50,0,1,1,0,1
2616,15,0,1137,0,7,0,0,1,0,1
2616,2,0,1492,0,182,0,0,1,0,1
2617,17,0,1137,0,4,0,0,1,0,1
2617,47,0,1492,0,28,0,1,1,0,1
2617,15,0,1153,0,8,0,0,1,0,1
2617,2,0,1528,0,183,0,0,1,0,1
2618,18,0,1153,0,3,0,0,1,0,1
2618,37,0,1528,0,51,0,1,1,0,1
2618,13,0,2864,0,46,0,0,1,0,1
2618,2,0,1533,0,184,0,0,1,0,1
2619,44,0,2864,0,3,0,0,1,0,1
2619,47,0,1533,0,29,0,1,1,0,1
2619,13,0,2883,0,47,0,0,1,0,1
2619,2,0,1542,0,185,0,0,1,0,1
2620,45,0,2883,0,2,0,0,1,0,1
2620,37,0,1542,0,52,0,1,1,0,1
2620,13,0,2944,0,48,0,0,1,0,1
2620,2,0,1547,0,186,0,0,1,0,1
2621,46,0,2944,0,1,0,0,1,0,1
2621,47,0,1547,0,30,0,1,1,0,1
2621,13,0,3008,0,49,0,0,1,0,1
2621,2,0,1584,0,187,0,0,1,0,1
2622,47,0,3008,0,1,0,0,1,0,1
2622,53,0,1584,0,6,0,1,1,3,1
2622,13,0,3097,0,50,0,0,1,0,1
2622,2,0,1568,0,188,0,0,1,0,1
2623,48,0,3097,0,1,0,0,1,0,1
2623,33,0,1568,0,8,0,1,1,0,1
2623,13,0,3153,0,51,0,0,1,0,1
2623,2,0,1528,0,189,0,0,1,0,1
2624,49,0,3153,0,1,0,0,1,0,1
2624,37,0,1528,0,53,0,1,1,0,1
2624,13,0,3202,0,52,0,0,1,0,1
2624,2,0,1533,0,190,0,0,1,0,1
2625,50,0,3202,0,12,0,0,1,0,1
2625,47,0,1533,0,31,0,1,1,0,1
2625,13,0,3237,0,53,0,0,1,0,1
2625,2,0,1542,0,191,0,0,1,0,1
2626,50,0,3237,0,13,0,0,1,0,1
2626,37,0,1542,0,54,0,1,1,0,1
2626,13,0,3267,0,54,0,0,1,0,1
2626,2,0,1547,0,192,0,0,1,0,1
2627,51,0,3267,0,8,0,0,1,0,1
2627,47,0,1547,0,32,0,1,1,0,1
2627,13,0,3216,0,55,0,0,1,0,1
2627,2,0,1568,0,193,0,0,1,0,1
2628,50,0,3216,0,14,0,0,1,0,1
2628,33,0,1568,0,9,0,1,1,0,1
2628,13,0,3267,0,56,0,0,1,0,1
2628,2,0,1484,0,194,0,0,1,0,1
2629,51,0,3267,0,9,0,0,1,0,1
2629,37,0,1484,0,55,0,1,1,0,1
2629,13,0,3216,0,57,0,0,1,0,1
2629,2,0,1492,0,195,0,0,1,0,1
2630,50,0,3216,0,15,0,0,1,0,1
2630,47,0,1492,0,33,0,1,1,0,1
2630,2,0,1664,0,196,0,0,1,0,1
2631,33,0,1664,0,10,0,1,1,0,1
2631,13,0,3267,0,58,0,0,1,0,1
2632,51,0,3267,0,10,0,0,1,0,1
2632,13,0,3216,0,59,0,0,1,0,1
2632,2,0,1584,0,197,0,0,1,0,1
2633,50,0,3216,0,16,0,0,1,0,1
2633,53,0,1584,0,7,0,1,1,3,1
2633,36,0,1689,0,16,0,1,1,0,1
2633,13,0,3267,0,60,0,0,1,0,1
2634,51,0,3267,0,11,0,0,1,0,1
2634,13,0,3216,0,61,0,0,1,0,1
2634,2,0,1692,0,198,0,0,1,0,1
2635,50,0,3216,0,17,0,0,1,0,1
2635,47,0,1692,0,34,0,1,1,0,1
2635,13,0,3267,0,62,0,0,1,0,1
2635,7,0,848,0,1,0,0,1,0,1
2636,51,0,3267,0,12,0,0,1,0,1
2636,0,4,848,0,1,0,0,1,0,1
2636,13,0,3216,0,63,0,0,1,0,1
2636,13,0,708,0,1,0,0,1,0,1
2637,50,0,3216,0,18,0,0,1,0,1
2637,51,1,708,0,1,0,0,1,0,1
2638,13,0,3263,0,64,0,0,1,0,1
2639,50,0,3263,0,19,0,0,1,0,1
2639,51,0,3267,0,13,0,0,1,0,1
2640,13,0,3216,0,65,0,0,1,0,1
2640,2,0,1703,0,199,0,0,1,0,1
2641,50,0,3216,0,20,0,0,1,0,1
2641,51,0,3267,0,14,0,0,1,0,1
2641,36,0,1703,0,17,0,1,1,0,1
2641,2,0,1711,0,200,0,0,1,0,1
2642,47,0,1711,0,35,0,1,1,0,1
2642,13,0,3216,0,66,0,0,1,0,1
2642,2,0,1584,0,201,0,0,1,0,1
2643,50,0,3216,0,21,0,0,1,0,1
2643,53,0,1584,0,8,0,1,1,3,1
2643,13,0,3267,0,67,0,0,1,0,1
2643,2,0,1730,0,202,0,0,1,0,1
2644,51,0,3267,0,15,0,0,1,0,1
2644,36,0,1730,0,18,0,1,1,0,1
2644,2,0,1725,0,203,0,0,1,0,1
2645,35,0,1725,0,6,0,1,1,0,1
2645,13,0,3304,0,68,0,0,1,0,1
2645,2,0,1185,0,204,0,0,1,0,1
2646,51,0,3304,0,16,0,0,1,0,1
2646,36,0,1185,0,19,0,1,1,0,1
2646,13,0,3328,0,69,0,0,1,0,1
2647,52,0,3328,0,3,0,0,1,0,1
2647,13,0,3304,0,70,0,0,1,0,1
2648,51,0,3304,0,17,0,0,1,0,1
2648,13,0,3328,0,71,0,0,1,0,1
2648,14,0,2589,0,1,0,0,1,0,1
2649,52,0,3328,0,4,0,0,1,0,1
2649,42,2,2589,0,1,0,0,1,0,1
2649,14,0,2616,0,2,0,0,1,0,1
2650,42,2,2616,0,2,0,0,1,0,1
2650,13,0,3366,0,72,0,0,1,0,1
2650,15,0,2657,0,1,0,0,1,0,1
2651,52,0,3366,0,5,0,0,1,0,1
2651,24,1,2657,0,1,0,0,1,0,1
2651,0,0,848,0,2,0,0,1,0,1
2651,2,0,1584,0,205,0,0,1,0,1
2652,13,1,848,0,2,0,0,1,0,1
2652,53,0,1584,0,9,0,1,1,3,1
2652,3,0,640,0,3,0,0,1,0,1
2653,10,0,640,0,2,0,0,1,0,1
2653,3,0,708,0,4,0,0,1,0,1
2654,11,0,708,0,2,0,0,1,0,1
2655,4,0,3758,0,3,0,0,1,0,1
2656,58,0,3758,0,2,0,0,1,0,1
2656,59,0,3778,0,2,0,0,1,0,1
2657,13,0,3385,0,73,0,0,1,0,1
2658,52,0,3385,0,6,0,0,1,0,1
2658,13,0,3410,0,74,0,0,1,0,1
2659,53,0,3410,0,1,0,0,1,0,1
2659,13,0,2931,0,75,0,0,1,0,1
2659,2,0,1584,0,206,0,0,1,0,1
2660,45,0,2931,0,3,0,0,1,0,1
2660,53,0,1584,0,10,0,1,1,3,1
2660,15,0,1158,0,9,0,0,1,0,1
2661,18,0,1158,0,4,0,0,1,0,1
2661,14,0,816,0,118,0,0,1,0,1
2662,12,0,816,0,1,0,0,1,0,1
2662,14,0,832,0,119,0,0,1,0,1
2663,13,0,832,0,1,0,0,1,0,1
2664,14,0,869,0,120,0,0,1,0,1
2665,13,0,869,0,2,0,0,1,0,1
2665,27,0,1736,0,5,0,0,1,0,1
2666,14,0,1603,0,121,0,0,1,0,1
2667,25,0,1603,0,2,0,0,1,0,1
2667,14,0,941,0,1,0,0,1,0,1
2668,14,0,962,0,122,0,0,1,0,1
2669,15,0,962,0,1,0,0,1,0,1
2669,16,1,1027,0,9,0,0,1,0,1
2669,2,0,1584,0,207,0,0,1,0,1
2670,53,0,1584,0,11,0,1,1,3,1
2670,14,0,1064,0,123,0,0,1,0,1
2671,16,1,1064,0,10,0,0,1,0,1
2671,17,1,1089,0,9,0,0,1,0,1
2672,14,0,1064,0,124,0,0,1,0,1
2672,2,0,1584,0,208,0,0,1,0,1
2673,16,1,1064,0,11,0,0,1,0,1
2673,17,1,1089,0,10,0,0,1,0,1
2673,53,0,1584,0,12,0,1,1,3,1
2674,14,0,1064,0,125,0,0,1,0,1
2675,16,1,1064,0,12,0,0,1,0,1
2675,17,1,1089,0,11,0,0,1,0,1
2676,14,0,1064,0,126,0,0,1,0,1
2677,16,1,1064,0,13,0,0,1,0,1
2677,17,1,1089,0,12,0,0,1,0,1
2677,2,0,1584,0,209,0,0,1,0,1
2678,53,0,1584,0,13,0,1,1,3,1
2678,14,0,1064,0,127,0,0,1,0,1
2678,2,0,3219,0,210,0,0,1,0,1
2679,16,1,1064,0,14,0,0,1,0,1
